MOVIE_ID,THREE,FOUR,FIVE
80218,1,7,23
52639,0,16,8
24752,3,3,6
51046,1,1,0
13466,0,4,2
66983,16,24,48
53806,4,8,21
66693,0,2,31
27995,0,0,2
26273,4,12,52
30393,6,21,94
37857,0,1,1
52457,0,2,0
56552,20,8,16
77170,0,0,1
63064,3,3,3
57120,0,4,18
63067,1,3,3
48183,1,0,0
39845,0,3,2
39851,0,3,2
26494,1,3,3
58988,0,2,1
26489,1,2,2
30239,3,4,3
24051,0,0,9
79126,35,210,565
38291,0,0,1
15569,0,2,2
50245,0,0,6
50656,3,2,8
17422,3,3,24
64408,5,9,17
24427,2,7,12
71550,3,25,104
134,40,70,95
49314,8,4,7
77584,0,0,2
36721,0,3,6
75288,1,2,22
23115,3,2,7
48482,4,2,26
13897,4,16,36
35048,4,10,8
71118,66,294,216
19124,12,39,42
6705,1,7,15
395,10,35,50
61297,18,42,132
77169,42,180,414
25094,0,6,68
76891,35,175,1057
33100,12,20,56
49188,3,7,5
61304,1,2,3
73100,3,9,18
20358,2,11,57
79676,7,22,36
18174,16,4,8
54045,1,0,0
52345,3,2,2
61847,0,3,0
66222,1,1,8
69385,3,7,3
84437,1,1,0
5048,2,6,2
28438,0,0,18
80940,1,5,4
33539,0,1,23
52172,0,1,10
69776,0,0,2
3404,305,515,1842
24133,0,1,0
81358,9,9,81
18373,2,4,12
18374,2,4,12
28033,2,1,5
83870,15,30,109
61314,12,18,118
28779,2,14,6
39573,12,28,20
19470,92,288,1374
13222,4,4,0
19248,0,1,4
12564,5,0,0
3680,40,20,56
58558,0,0,14
71919,0,0,2
74944,264,294,390
74943,88,98,130
81172,1,2,17
15985,0,0,1
6056,20,136,180
19751,1,1,3
77073,0,1,0
14790,0,3,0
18782,0,2,0
18919,0,1,1
83555,0,0,1
14964,0,0,1
73682,1,0,1
65837,1,1,1
870,1,2,14
13237,21,36,41
13236,126,216,246
64644,5,12,104
40369,60,84,66
16989,4,16,83
35470,0,2,10
74868,4,1,30
16629,2,15,12
75550,0,3,2
79809,329,584,662
53699,6,4,24
65558,1,4,9
71828,16,41,306
79571,0,0,1
50940,0,2,0
38760,64,303,411
15367,0,0,1
3037,0,0,8
37842,6,16,29
26919,2,1,1
42324,0,1,0
53439,230,750,2080
78768,5,16,63
50163,10,18,4
45455,0,0,1
52729,0,0,6
30157,0,1,18
56312,6,22,66
72722,0,3,15
1038,16,84,308
16048,6,66,282
71242,11,24,97
11227,6,6,18
45345,14,18,125
6620,1,4,4
79955,0,3,2
14119,0,24,40
61487,24,20,25
9916,36,4,12
22469,24,16,14
48951,1,6,21
38830,48,138,1386
29178,9,42,111
40363,0,8,35
63038,0,2,2
57502,12,21,11
67668,5,16,14
83204,10,0,5
82850,0,6,7
24030,0,4,16
45021,4,28,134
75355,2,6,20
59767,0,0,5
12866,18,102,150
32720,5,10,5
24426,4,14,24
6048,1,45,270
82482,4,15,37
22876,18,72,60
27256,0,6,0
72683,12,76,326
26257,2,0,0
17888,1,9,7
81149,0,1,1
33800,15,25,15
41357,8,16,22
25567,0,1,2
52492,22,40,46
61897,6,19,35
53626,10,45,100
2321,54,171,306
20273,0,0,5
47024,27,54,90
28739,5,14,85
58164,27,153,495
38473,12,51,242
82924,10,24,88
9866,0,4,30
31265,1,9,5
8511,0,0,4
2965,7,20,68
58224,22,57,44
59186,0,2,0
81349,0,2,2
58004,0,0,2
66320,2,9,44
12368,0,0,2
24254,10,10,10
74545,2,0,0
8784,0,1,2
78757,2,3,9
52445,22,24,34
23087,9,0,6
2376,5,9,24
40879,12,12,6
71485,60,162,318
54750,9,34,48
18574,3,3,0
60389,1,3,6
73648,3,3,0
75507,36,78,114
48378,0,10,25
68053,0,3,6
29953,1,2,2
76948,12,33,33
12825,410,940,1600
44931,6,16,56
78755,0,0,5
3833,10,17,48
12757,7,9,25
58862,11,9,4
41912,0,0,1
14761,0,8,13
5274,9,62,161
33537,0,0,2
77730,18,67,164
59064,21,31,22
59073,4,2,2
76221,0,0,9
37147,22,54,104
80154,8,15,11
66071,3,8,15
59517,6,12,9
20633,6,2,6
26,0,0,4
76814,3,24,30
68685,0,2,8
24007,3,3,21
50320,42,100,117
76682,6,6,11
38776,4,0,4
6654,16,48,264
27371,6,14,16
28081,2,5,6
34550,42,35,27
84462,2,2,10
41331,6,28,196
75153,66,86,205
32711,3,1,0
54175,6,24,96
34464,0,0,2
82136,0,0,2
78005,0,0,1
20748,56,63,211
36888,1,0,6
72892,29,47,49
36887,1,1,6
38053,3,8,13
47041,9,3,3
58892,8,12,12
75977,0,4,2
73950,35,80,607
42270,0,1,1
25242,0,1,2
42263,6,10,8
55250,8,21,38
42258,6,18,17
11054,72,96,200
22643,100,210,280
53202,1,1,3
4452,6,6,24
15761,0,1,0
758,8,18,38
3629,30,96,228
2343,0,5,6
80609,25,60,145
50316,336,802,940
9078,12,6,12
61026,0,0,2
79381,200,440,510
47557,0,0,5
53468,83,94,128
58909,3,1,1
23493,6,3,3
21413,0,33,45
56787,4,5,14
41773,6,0,2
23099,22,218,366
80029,1,2,0
33531,0,0,4
71059,4,2,20
24150,54,32,37
12565,4,12,6
48577,1,4,0
33220,8,0,0
28849,3,0,0
64317,0,0,2
83781,0,9,6
79006,0,2,0
44100,3,0,0
50651,0,0,1
73328,0,6,10
26304,38,48,62
2368,4,4,12
72322,0,3,15
45217,4,1,4
10241,37,93,575
23130,0,0,10
63185,0,0,2
12076,2,0,6
24747,22,32,142
70161,20,15,10
70468,0,2,0
24748,11,16,71
9617,72,48,54
67496,42,45,27
23191,4,22,73
82007,1,1,6
26284,38,48,62
64319,0,1,2
35767,4,0,4
64318,0,0,1
26554,40,128,360
41000,12,11,58
6770,0,12,22
27702,0,0,1
15034,0,4,4
9058,2,12,4
62380,0,72,124
8147,0,1,6
20792,10,54,144
52484,35,72,176
41417,0,4,0
50044,0,2,1
50043,0,3,1
14935,0,5,5
12811,0,1,4
12812,0,1,4
52623,0,0,2
19164,0,15,5
53042,2,1,10
38282,1,6,23
13652,48,116,258
3265,0,0,2
2928,7,10,3
35877,15,45,168
48559,0,2,4
8986,0,6,34
71733,3,3,4
17300,40,24,48
44417,0,0,2
53750,0,0,2
62739,20,26,72
25041,6,8,16
35197,1,0,3
38946,21,56,21
35204,16,26,20
58927,8,26,64
63589,123,341,1915
36355,0,0,2
60254,2,2,0
67372,0,18,42
21133,3,7,17
9813,8,0,48
18526,142,297,1981
84189,21,12,45
44986,0,40,45
30055,2,2,1
4973,6,0,36
77792,0,0,2
63183,1,2,0
46671,1,2,6
43229,2,7,36
23382,0,1,3
22206,130,540,1210
45767,0,3,0
73718,2,4,2
9802,1,5,13
77416,1,0,2
67640,0,0,5
63115,3,0,0
24112,2,8,4
51539,0,3,0
17926,6,2,4
69132,0,0,1
60208,0,0,8
65405,0,0,1
20416,6,12,0
65840,2,1,0
9597,4,4,8
15997,32,60,241
52339,90,145,855
42889,9,15,63
20289,0,1,9
62024,4,8,16
62026,2,2,10
69102,28,70,84
11746,0,8,3
25568,1,5,8
74396,0,1,0
33028,8,14,2
4134,70,256,1232
34364,2,0,4
44206,6,18,89
32125,0,1,1
47000,5,15,0
64232,40,76,72
45264,4,12,24
79427,0,0,4
46329,0,10,78
56783,4,0,0
60924,0,2,1
78215,0,0,20
35388,1,2,0
49289,0,1,0
60516,2,5,7
29374,75,170,442
22047,5,26,51
26943,1,0,4
24587,3,3,12
50892,0,1,1
74713,0,4,0
31692,0,72,344
11650,0,4,9
61343,4,16,32
43236,115,140,275
13754,0,1,1
55771,2,4,11
61726,8,20,44
12126,2,20,52
40887,0,1,13
69322,6,6,36
4241,0,1,1
37357,1,2,7
41018,0,0,1
42401,1,0,0
83930,125,146,158
84800,1,4,2
39333,6,14,30
7086,0,0,4
4939,6,4,0
3881,4,12,26
36534,0,0,8
16680,1,2,0
82123,8,4,0
19875,0,2,0
81162,1,1,2
48676,17,26,13
23723,4,21,26
76633,0,0,7
59622,12,0,4
81925,7,12,99
7305,0,11,10
51004,0,4,4
51878,0,0,3
82587,4,9,12
20117,84,236,2248
70938,3,21,53
63540,6,16,29
66044,56,46,52
73754,1,3,1
27979,25,12,42
48598,2,0,0
2553,0,4,46
47394,6,4,8
2897,0,0,4
12714,0,1,3
29942,30,63,127
23447,0,0,2
6412,0,1,3
59372,0,2,0
43750,12,6,42
6840,100,90,110
367,19,28,39
66769,1,4,8
67689,0,4,14
44652,2,2,1
58855,2,2,4
20662,16,14,16
44434,2,2,10
34055,0,1,7
44598,1,0,1
14405,8,40,72
4319,6,4,1
3069,4,4,8
64645,0,0,2
32807,35,115,310
70719,112,202,144
20107,2,4,8
64155,5,40,35
1403,14,34,98
77051,0,0,16
46313,4,12,18
71842,0,0,4
56968,0,2,2
4737,0,1,9
31825,22,40,28
85167,18,56,94
71315,0,0,3
68212,4,13,10
17743,3,5,2
66236,6,30,60
19944,2,1,2
19427,1,3,9
37213,2,1,3
16681,96,216,1616
80125,3,3,0
19428,1,4,11
33914,8,26,24
15086,6,16,18
33969,21,77,784
2048,3,4,2
10862,2,12,49
5732,4,0,0
36545,1,0,2
10111,1,0,0
43886,8,48,140
50521,15,35,115
78382,1,10,5
29723,0,4,2
78745,12,72,229
40304,10,18,14
67720,0,0,4
19049,0,0,1
2053,6,6,24
6769,0,6,15
12326,24,42,16
14486,0,0,1
44994,0,1,12
83441,0,6,34
49253,0,0,1
69228,0,0,1
28715,2,2,5
9028,3,3,3
80958,2,6,7
79705,70,250,300
22979,7,7,2
24728,16,34,106
8465,0,0,2
19229,8,21,116
26941,3,3,3
44995,0,0,7
68621,0,0,1
10617,0,1,0
75856,0,0,1
47304,28,98,413
28773,4,14,73
71710,66,36,84
17459,3,0,0
7422,1,0,0
23612,44,108,204
53228,0,0,8
9358,0,4,8
7553,9,42,243
50109,0,2,8
45829,0,0,4
53291,0,1,0
47746,180,870,3480
15577,45,57,213
3099,6,42,60
5867,0,0,2
7258,162,264,915
57574,33,27,84
19228,0,0,1
81606,41,85,213
4146,0,0,2
16310,3,0,0
76171,0,10,24
51787,8,8,79
18389,0,1,0
15132,3,14,238
57472,6,0,0
47454,0,1,1
56813,0,8,24
55967,2,12,36
29990,17,19,22
59578,0,0,2
2200,18,39,90
20245,0,2,2
68898,1,4,2
66875,1,0,3
29620,0,8,20
68798,46,96,201
35526,14,40,115
40336,18,39,240
72182,0,0,2
67179,125,125,139
81319,0,0,3
20974,1,0,2
31751,55,86,223
68795,154,373,954
55390,2,4,6
62330,21,30,36
73192,0,0,5
78712,9,0,12
64656,0,2,1
57671,2,4,22
39584,0,3,3
47798,1,1,2
77520,0,3,6
60868,0,0,1
54649,126,204,228
53248,0,1,0
73419,1,6,17
57617,16,32,24
71788,0,20,236
53445,92,300,832
39295,51,154,455
30358,105,441,881
13469,18,102,84
25585,18,69,135
41571,96,156,420
30002,10,11,21
8038,314,410,390
28891,119,136,180
29995,24,68,36
51120,0,0,1
46264,1,6,50
2069,1,2,0
60426,6,30,211
83532,0,0,2
51233,0,2,7
14556,15,46,151
69312,1,0,2
5813,156,292,612
8998,1,1,0
34938,0,0,4
64717,13,47,73
39766,1,0,1
60187,0,1,0
11539,5,7,7
45814,0,0,4
44376,12,44,88
15261,2,2,0
17404,1,0,3
48066,252,357,511
16519,0,0,2
16509,1,2,8
4944,27,51,117
60690,31,60,64
8289,1,5,19
21340,0,2,18
50115,2,6,16
490,7,11,44
84817,2,1,0
50,6,8,12
72774,0,0,2
5034,2,6,11
5898,14,42,190
51393,29,53,271
44066,76,80,96
80606,0,0,2
37260,0,0,1
41465,0,1,3
40234,0,2,1
76144,176,272,336
75041,7,4,2
71117,15,12,18
27002,48,48,80
65414,1,5,1
6548,25,43,87
6544,25,43,87
38410,3,0,1
72265,6,3,0
38538,0,0,1
38524,0,4,12
39109,0,4,8
34681,40,304,1128
85060,3,10,44
67126,45,144,192
39948,0,0,2
49987,8,8,28
48274,2,0,2
10602,27,108,468
83758,28,18,24
81193,1,9,29
6306,72,102,90
28804,14,7,7
62576,1,2,2
19481,4,16,4
46485,5,8,6
15972,14,28,140
75850,20,8,23
72899,4,8,16
21855,7,11,69
49941,7,15,62
45416,3,15,33
2857,0,5,25
43405,1,0,9
63580,0,3,11
11358,0,2,2
1927,14,15,37
75946,3,2,17
49876,24,54,358
5785,14,56,43
3390,1,0,0
32117,2,0,2
55987,2,6,2
74427,87,128,277
33,0,0,2
81300,20,20,15
76421,6,20,20
66509,6,22,52
44867,1,1,1
83421,0,1,4
54875,4,10,42
59599,3,11,6
16203,0,0,16
64350,2,23,4
68087,29,41,124
19907,16,20,26
36846,0,10,15
21283,0,2,54
42659,13,15,19
38375,6,6,16
66518,3,7,26
56844,0,1,0
56843,0,1,0
76733,0,1,3
40386,2,0,2
65048,0,12,20
21370,0,6,12
17642,3,1,0
36337,0,0,6
52774,22,44,158
73247,10,12,16
46416,1,0,1
80824,2,2,2
78844,16,74,144
46496,15,95,610
67546,1,1,1
68654,0,0,5
40131,1,2,3
83572,0,0,1
74263,6,6,4
6101,0,3,87
46183,0,2,0
68615,14,15,25
84674,0,0,2
79429,4,0,2
68919,8,19,26
76043,4,6,21
56728,0,0,1
42744,132,300,1428
82636,1,1,0
67638,9,8,23
57379,0,4,6
8569,10,20,25
53329,2,5,4
47051,1,7,8
1172,0,1,0
46058,3,6,36
5915,69,180,930
14841,6,18,18
78402,0,0,2
5916,23,60,310
74502,34,60,46
22684,12,3,0
60133,0,3,11
22790,16,88,32
78721,9,17,13
76693,3,0,12
23781,1,2,6
78397,0,0,12
57963,3,18,33
13405,0,2,0
29755,0,0,24
36525,621,1217,3015
65013,2,2,8
23558,11,35,88
82395,36,66,348
28337,5,10,45
21898,93,197,385
38064,1,6,10
11524,9,18,19
38725,55,115,250
57371,1,0,0
28180,27,60,369
41576,3,12,45
30908,70,220,700
18924,4,10,4
74213,0,1,2
50661,9,6,6
9952,0,1,2
80138,5,8,42
40115,0,0,7
101,0,6,50
39523,0,6,30
32605,1,7,31
82765,12,16,20
21966,100,130,164
44027,0,0,3
18677,108,183,162
82896,1,2,7
41476,0,0,4
26630,3,1,7
52384,26,60,100
56211,65,93,161
47327,1,0,1
68670,5,12,52
85217,78,146,306
11781,2,2,30
46486,2,0,0
26104,28,14,49
69991,2,6,4
67812,0,4,24
25663,0,3,0
27396,0,0,1
51914,14,72,544
70946,32,122,722
30366,2,2,1
29028,8,12,10
60408,0,1,0
80693,8,2,10
82811,20,30,10
70428,5,10,64
4198,0,4,8
25457,384,376,665
20941,0,0,1
37401,30,36,42
51156,1,1,0
64277,1,1,0
42204,1,2,2
49785,6,9,27
26944,0,0,8
71139,23,34,23
496,20,10,10
81951,4,8,4
47921,0,1,8
1668,0,1,1
53895,0,0,1
50358,6,10,31
66954,36,233,288
85263,6,19,101
48064,0,0,3
125,34,89,270
71649,0,1,0
46410,1,1,1
71821,1,2,1
41423,1,0,0
52530,36,45,234
36115,1,1,0
23722,8,43,53
50442,8,35,106
32484,19,54,114
37644,0,0,3
11211,1,4,9
26777,0,0,1
54929,0,2,1
51325,0,3,0
46768,32,16,14
47602,4,0,0
25039,1,5,1
18296,0,3,0
1261,33,81,28
46155,4,0,2
56980,54,54,62
44813,10,10,12
62191,3,3,3
72383,390,550,780
65234,18,69,96
72207,0,2,2
13246,17,47,50
80636,0,0,1
20248,12,28,28
51919,63,35,49
70449,20,52,152
53387,30,144,114
9348,0,1,6
47134,1,8,13
54913,0,0,8
71451,3,22,60
50855,0,1,11
82813,3,4,4
51698,3,0,0
8618,0,0,3
28010,1,0,1
7792,1,15,10
46899,6,0,9
26443,0,1,1
26444,0,1,6
53444,23,75,208
69670,4,13,3
29917,0,8,4
84260,0,9,32
25337,6,18,74
84088,2,6,22
16153,0,4,4
69104,1,14,47
55965,8,18,36
56885,6,24,136
71713,0,0,15
31894,3,4,0
34068,150,380,4890
14484,2,5,9
73906,2,10,8
16736,0,0,5
25359,27,72,45
62218,0,2,5
25127,0,6,12
73487,1,1,3
38414,10,170,641
74661,25,48,61
7956,2,1,7
79261,6,42,6
43077,0,0,4
83947,1,0,0
23039,0,2,4
14709,0,1,2
62071,1,1,5
31650,8,64,48
1833,0,3,10
27717,2,5,20
50234,0,4,8
77670,0,1,2
60629,0,4,0
77795,20,20,16
45150,21,210,812
41228,10,15,12
78993,0,1,4
8433,0,12,16
47576,0,6,12
42549,0,0,12
82245,3,6,36
17818,14,39,54
42602,36,108,243
1495,1,0,1
83551,0,1,1
7808,0,4,0
63027,1,0,4
29146,6,30,48
5083,33,69,117
78246,1,0,0
49305,0,2,20
1356,52,48,120
7419,2,6,10
29838,2,0,2
1743,6,3,6
39624,0,8,9
59355,2,0,8
78573,2,0,0
37542,6,2,4
75560,0,0,2
657,0,0,1
73270,9,12,3
65918,16,70,356
71548,324,446,697
22966,70,350,1030
53222,2,11,4
2129,2,2,10
71823,2,9,77
16433,29,65,202
47288,6,6,6
52581,0,2,13
60276,0,0,1
67960,1,0,0
49427,100,340,2350
21031,3,15,6
78893,0,0,8
80494,1,4,27
5586,12,32,47
25322,20,70,300
3908,1,0,2
46142,0,1,0
7942,40,130,145
73540,0,1,0
84427,4,0,0
71044,6,12,9
74746,6,37,125
59085,3,0,0
63020,2,0,0
60338,1,0,2
11200,1,4,13
7284,0,6,3
6041,0,0,1
73840,8,14,64
7466,0,12,32
28572,31,41,36
50173,12,28,28
78378,2,0,2
14293,3,12,42
58783,16,38,282
2249,4,6,7
70512,27,25,130
62496,0,0,2
57576,1,1,0
27585,0,0,24
83686,10,30,35
34205,0,0,3
79447,1,2,2
14630,2,4,3
40076,0,0,2
50552,8,16,44
76672,2,2,16
25679,16,16,28
47658,6,13,80
63828,0,1,0
41621,6,2,3
53441,69,225,624
71192,22,56,136
51149,4,4,4
45540,3,12,63
10864,0,6,3
1841,0,0,4
50014,1,9,69
41607,3,0,3
773,0,0,2
30362,30,36,36
9616,0,4,10
78938,95,331,1013
13125,4,1,2
49540,10,18,100
17597,0,0,10
3290,8,6,0
35494,30,42,60
53964,1,0,0
26653,2,4,10
56497,0,2,2
57832,4,14,118
52094,0,0,16
71453,6,2,4
25896,6,66,264
46018,0,2,5
55883,12,9,30
67241,66,168,96
70125,9,3,3
75913,0,2,4
43164,0,0,1
67227,6,8,28
5438,26,80,202
21647,3,3,78
34950,5,40,70
68361,8,64,152
29074,0,2,6
1474,14,119,385
62585,26,54,204
62484,2,7,14
34417,4,10,14
37843,8,8,20
33365,3,3,0
11384,21,36,45
49759,6,3,0
47657,0,3,3
48292,36,115,169
35938,0,0,19
31866,20,20,20
9085,0,0,2
10480,0,1,0
39023,0,4,4
14130,12,12,69
51163,0,2,0
82401,17,162,240
44618,1,1,22
24409,0,7,36
37925,7,0,0
34410,2,6,43
12418,1,3,5
33836,25,63,137
20801,70,42,119
84549,8,20,36
60173,0,0,2
61350,38,82,123
8708,12,24,24
13883,0,0,3
69184,0,24,12
71364,5,13,14
76474,4,0,0
70236,0,0,1
51014,0,0,6
20664,2,6,2
21835,3,8,36
27659,1,0,0
72758,4,6,5
31044,0,0,1
10879,4,16,92
60432,12,24,24
53490,3,3,12
25447,84,212,324
55951,1,0,1
8908,0,1,3
60861,0,2,0
28284,9,27,75
54187,12,33,49
85240,17,123,307
72983,111,203,248
51010,0,0,6
36514,6,12,24
69536,88,182,448
69495,28,40,64
11320,27,50,100
8638,0,0,1
38762,8,37,44
79598,3,0,15
55275,8,9,10
24341,3,0,3
2899,3,1,3
19982,2,2,3
42278,5,2,0
74583,2,10,26
13485,71,109,196
27857,8,38,96
12270,5,16,31
48679,3,8,7
10830,0,0,3
76348,4,42,102
83229,0,0,4
33184,0,5,7
54315,16,22,30
27833,22,35,199
20834,0,0,1
18656,5,15,5
20032,0,0,6
31184,25,34,30
78245,0,20,8
21011,25,35,259
56976,1,0,4
60182,12,37,89
22622,3,9,40
63432,1,1,2
27298,3,0,0
55134,2,0,3
49399,0,0,1
73939,1,0,1
36361,14,10,20
80221,35,55,226
73866,133,378,1218
39991,0,16,40
8078,0,5,10
43248,13,33,107
22118,0,2,2
80729,0,0,3
82605,1,0,0
84568,0,1,1
25701,6,17,3
53608,0,0,2
28785,6,25,87
84310,0,2,8
54402,3,6,5
31577,3,11,7
58561,3,4,5
65098,0,0,2
56248,19,23,9
49474,0,0,18
79046,0,0,1
83278,5,19,14
81042,0,0,1
60777,4,20,12
82009,1,8,26
79863,0,12,6
1881,8,15,70
72348,25,25,145
44143,0,1,6
33002,0,0,6
73819,13,9,18
76615,1,0,3
44979,0,10,0
25872,4,4,12
63901,5,0,0
39961,64,89,25
30107,12,29,33
65881,8,80,208
82398,6,4,0
40903,91,163,1077
36917,6,20,82
81130,2,6,7
17545,0,0,1
22938,3,0,0
29537,0,2,3
83753,336,282,432
54397,8,24,50
61555,0,0,39
81791,6,10,34
40689,2,1,0
68064,2,5,5
81082,1,6,14
30734,1,7,32
15478,0,1,1
72176,3,13,24
79163,73,88,325
5564,4,2,16
37730,4,4,0
56265,0,11,16
80429,3,11,130
51946,4,1,2
82622,0,12,24
68110,0,0,2
4861,26,33,41
9739,3,21,18
79452,0,0,1
26032,1,2,7
9475,14,24,10
26571,46,70,46
7033,1,1,9
40612,2,2,2
69317,8,44,104
67551,6,12,15
6965,0,1,9
43295,1,1,1
47931,3,15,45
36517,0,2,0
15315,4,46,155
33660,1,4,4
77270,1,9,8
10979,0,7,37
33476,12,18,15
64144,21,60,39
19616,0,3,9
10883,54,144,216
11154,1,1,3
84078,0,3,3
62011,102,134,175
13591,0,0,4
69270,7,5,6
23056,46,41,134
52760,30,18,36
78978,3,3,21
82027,2,0,0
30937,1,5,0
5329,18,15,48
27138,3,9,0
61401,0,0,2
46378,0,16,16
243,48,135,276
27421,0,21,114
61987,0,8,4
22991,72,296,2312
68356,0,2,24
552,1,1,0
82736,7,15,84
28319,6,24,116
23238,9,12,39
14439,8,32,54
41657,65,125,201
39410,74,177,115
28855,0,2,12
14436,3,3,39
20321,0,2,4
14437,1,1,4
50762,6,31,39
76331,10,2,72
83473,2,0,2
39052,0,12,12
80231,28,84,134
76158,96,284,476
48516,0,1,0
48512,0,1,2
860,0,0,8
59856,0,0,3
53435,40,28,52
3460,0,0,1
51662,12,0,0
6137,0,0,2
71025,15,90,110
2008,15,13,28
2007,60,52,112
24981,1,2,4
64344,0,1,0
42040,1,0,4
26341,2,0,10
26741,2,4,2
8921,0,6,34
26336,2,0,6
47667,77,91,126
44213,147,98,91
24799,32,224,408
74694,40,160,320
71545,203,140,140
56482,5,2,27
14444,1,4,21
51705,18,24,34
29709,1,0,9
14809,36,12,24
46296,7,16,22
74310,0,8,0
27594,1,3,6
24445,0,5,13
61191,12,46,197
9269,1,1,5
79927,27,6,6
66573,0,21,91
42974,4,1,3
30405,0,1,3
76293,18,24,126
47086,0,12,24
75116,23,74,126
75674,16,32,32
45109,95,203,197
31256,13,9,15
79572,1,3,2
1239,2,6,2
38922,6,56,104
5114,0,1,1
71100,117,315,1125
38753,0,1,2
12972,14,49,280
26063,0,0,5
52804,5,6,3
74220,1,0,0
54132,1,5,11
80076,0,0,2
25479,20,20,19
12518,0,3,6
68570,3,16,15
81352,8,8,10
5833,0,1,1
76447,2,4,23
47297,3,9,24
6141,26,12,12
61644,0,0,1
46728,0,4,0
31276,0,0,2
18155,0,0,3
5471,2,1,10
45086,1,0,1
60940,1,3,2
26179,5,3,6
70036,40,48,60
27226,2,0,0
4395,0,6,54
60462,7,0,0
12809,0,6,24
20555,7,5,15
3576,4,36,72
32641,2,4,2
40129,1,2,3
70358,0,2,1
2567,0,0,3
58568,2,4,24
10983,114,222,240
71907,0,1,0
42186,9,8,8
57630,0,7,11
77138,0,0,1
36701,8,11,88
4020,1,2,1
82046,0,0,8
52688,0,0,2
54951,0,0,4
64365,0,2,6
37808,2,4,2
38861,0,0,5
17709,15,34,142
7275,9,18,21
17869,6,11,6
60461,0,1,2
1366,0,0,2
59584,84,157,68
32470,0,2,4
37292,0,1,0
3850,1,14,46
67124,0,0,2
59644,2,0,8
76856,0,0,7
48692,0,9,11
16368,0,1,0
9748,0,0,6
30097,9,9,48
36877,0,6,33
42853,7,33,80
78350,0,1,17
79657,12,36,32
15753,3,6,10
59081,0,0,2
59035,0,0,2
36241,6,6,4
33706,0,3,18
24342,0,4,1
74406,4,5,52
77394,3,0,0
33455,32,28,112
22652,0,1,0
25591,160,440,1040
28714,25,27,57
34494,1,2,17
76139,4,20,90
53985,10,12,4
75251,2,8,6
75791,12,14,44
14654,4,3,11
38171,2,1,7
48781,3,17,6
74328,0,1,2
12364,0,0,2
35402,2,4,6
1633,56,176,480
21110,3,4,3
10357,1,0,6
76452,0,0,9
77292,14,17,21
39465,5,1,4
14021,1,1,2
47562,0,2,16
57390,3,12,24
21045,27,66,456
16540,10,12,24
54131,2,2,0
67299,80,72,144
12176,0,1,0
14999,0,0,3
31704,1,5,2
48729,81,210,504
68050,7,30,51
65050,0,0,8
8805,0,3,2
37414,0,0,2
13758,4,12,12
22519,0,1,1
30348,120,280,785
7886,0,1,1
36910,0,1,2
58117,2,2,2
65090,0,0,18
20996,1,0,3
13204,0,2,2
78123,0,1,0
61366,1,8,25
27972,0,15,42
42010,4,32,173
52552,16,0,16
1815,0,1,0
13382,549,1053,1593
41326,4,0,4
81351,27,42,48
65799,4,4,4
12232,2,6,7
9736,3,5,70
26815,0,0,6
5650,0,0,2
78820,15,0,21
60686,6,27,69
13686,232,404,836
16062,78,206,454
27674,2,0,0
3282,0,1,0
12025,1,15,82
42161,0,0,2
40227,2,10,37
23061,2,10,14
62241,8,4,8
32595,4,4,26
38738,4,16,44
36706,2,0,6
67949,4,3,30
28790,7,15,57
61365,0,0,4
55849,1,3,8
1234,4,3,9
40515,0,6,12
73415,13,28,40
44090,2,0,0
19838,1,1,1
42895,3,36,109
55084,34,28,23
59149,24,76,312
33795,10,40,122
28338,0,3,15
67143,6,5,5
48873,4,2,10
20831,2,24,61
34470,7,6,9
69264,7,12,13
35777,2,1,1
62540,26,28,34
28032,0,0,2
49373,30,80,490
29221,0,2,6
83221,9,9,3
67592,30,15,75
78542,1,2,6
23030,0,4,8
38547,0,14,20
46855,0,2,0
72542,1,7,25
46699,62,90,116
6616,14,56,109
19659,3,5,3
6324,0,0,2
14010,1,3,21
21931,5,9,10
57731,0,2,48
27891,21,45,66
69853,36,168,420
78192,0,0,6
84976,0,1,0
43683,0,0,12
79251,0,10,74
56991,6,2,6
83450,68,130,90
34140,4,27,190
11895,1,0,0
34141,0,0,4
76438,1,1,6
8895,2,4,20
11175,4,5,46
7771,1,8,28
38443,9,12,66
69374,18,6,12
49815,2,6,0
41306,0,0,2
45074,0,0,2
7483,1,1,18
23118,48,228,390
83451,34,65,45
62781,123,135,103
84214,0,0,1
71050,0,0,2
52538,3,6,6
47706,6,0,0
42499,3,6,9
74909,2,0,2
67765,0,12,60
9212,56,366,686
53573,2,3,2
26254,12,0,3
43384,0,0,3
12266,31,118,236
80862,6,21,39
23101,2,23,38
1661,36,18,30
24372,0,5,5
36775,2,0,0
9623,14,6,10
36925,4,0,2
37736,0,0,15
32666,1,0,4
57233,4,6,18
64003,4,12,24
54494,0,0,1
63225,1,1,1
38127,120,88,48
84599,45,135,141
5539,0,0,4
77517,0,2,10
8591,0,0,3
49016,0,4,9
82786,0,30,18
14283,17,76,184
9885,0,0,8
83007,1,9,19
20671,16,15,22
84681,1,3,4
16563,0,2,0
9879,0,0,2
19186,6,24,51
744,9,27,33
38578,1,3,6
41221,2,6,2
28976,5,4,22
72212,6,10,26
60336,5,28,116
64524,2,1,1
48535,1,0,4
1610,16,32,48
31537,90,178,1476
83745,4,16,11
33637,2,4,27
65983,190,660,3040
44155,56,176,448
